equation_id,source,PDF,HTML,EPUB,status,notes
MATH-0783,chapters/10-String-Processing-Algorithms.qmd:896,PASS,PASS,PASS,PASS,native semantic math
MATH-0784,chapters/10-String-Processing-Algorithms.qmd:900,PASS,PASS,PASS,PASS,native semantic math
MATH-0785,chapters/10-String-Processing-Algorithms.qmd:900,PASS,PASS,PASS,PASS,native semantic math
MATH-0786,chapters/10-String-Processing-Algorithms.qmd:1192,PASS,PASS,PASS,PASS,native semantic math
MATH-0787,chapters/10-String-Processing-Algorithms.qmd:1193,PASS,PASS,PASS,PASS,native semantic math
MATH-0788,chapters/10-String-Processing-Algorithms.qmd:1212,PASS,PASS,PASS,PASS,native semantic math
MATH-0789,chapters/10-String-Processing-Algorithms.qmd:1214,PASS,PASS,PASS,PASS,native semantic math
MATH-0790,chapters/10-String-Processing-Algorithms.qmd:1221,PASS,PASS,PASS,PASS,native semantic math
MATH-0791,chapters/10-String-Processing-Algorithms.qmd:2003,PASS,PASS,PASS,PASS,native semantic math
MATH-0792,chapters/10-String-Processing-Algorithms.qmd:2004,PASS,PASS,PASS,PASS,native semantic math
MATH-0793,chapters/10-String-Processing-Algorithms.qmd:2005,PASS,PASS,PASS,PASS,native semantic math
MATH-0794,chapters/10-String-Processing-Algorithms.qmd:2006,PASS,PASS,PASS,PASS,native semantic math
MATH-0795,chapters/10-String-Processing-Algorithms.qmd:2006,PASS,PASS,PASS,PASS,native semantic math
MATH-0796,chapters/10-String-Processing-Algorithms.qmd:2045,PASS,PASS,PASS,PASS,native semantic math
MATH-0797,chapters/10-String-Processing-Algorithms.qmd:2064,PASS,PASS,PASS,PASS,native semantic math
MATH-0798,chapters/10-String-Processing-Algorithms.qmd:2070,PASS,PASS,PASS,PASS,short inline/text notation visually verified
MATH-0799,chapters/11-Numerical-Algorithms.qmd:22,PASS,PASS,PASS,PASS,native semantic math
MATH-0800,chapters/11-Numerical-Algorithms.qmd:22,PASS,PASS,PASS,PASS,native semantic math
MATH-0801,chapters/11-Numerical-Algorithms.qmd:62,PASS,PASS,PASS,PASS,native semantic math
MATH-0802,chapters/11-Numerical-Algorithms.qmd:62,PASS,PASS,PASS,PASS,native semantic math
MATH-0803,chapters/11-Numerical-Algorithms.qmd:64,PASS,PASS,PASS,PASS,native semantic math
MATH-0804,chapters/11-Numerical-Algorithms.qmd:69,PASS,PASS,PASS,PASS,native semantic math
MATH-0805,chapters/11-Numerical-Algorithms.qmd:69,PASS,PASS,PASS,PASS,native semantic math
MATH-0806,chapters/11-Numerical-Algorithms.qmd:69,PASS,PASS,PASS,PASS,native semantic math
MATH-0807,chapters/11-Numerical-Algorithms.qmd:69,PASS,PASS,PASS,PASS,native semantic math
MATH-0808,chapters/11-Numerical-Algorithms.qmd:69,PASS,PASS,PASS,PASS,native semantic math
MATH-0809,chapters/11-Numerical-Algorithms.qmd:73,PASS,PASS,PASS,PASS,native semantic math
MATH-0810,chapters/11-Numerical-Algorithms.qmd:73,PASS,PASS,PASS,PASS,native semantic math
MATH-0811,chapters/11-Numerical-Algorithms.qmd:75,PASS,PASS,PASS,PASS,native semantic math
MATH-0812,chapters/11-Numerical-Algorithms.qmd:136,PASS,PASS,PASS,PASS,native semantic math
MATH-0813,chapters/11-Numerical-Algorithms.qmd:143,PASS,PASS,PASS,PASS,short inline/text notation visually verified
MATH-0814,chapters/11-Numerical-Algorithms.qmd:144,PASS,PASS,PASS,PASS,short inline/text notation visually verified
MATH-0815,chapters/11-Numerical-Algorithms.qmd:231,PASS,PASS,PASS,PASS,native semantic math
MATH-0816,chapters/11-Numerical-Algorithms.qmd:231,PASS,PASS,PASS,PASS,native semantic math
MATH-0817,chapters/11-Numerical-Algorithms.qmd:550,PASS,PASS,PASS,PASS,native semantic math
MATH-0818,chapters/11-Numerical-Algorithms.qmd:577,PASS,PASS,PASS,PASS,native semantic math
MATH-0819,chapters/11-Numerical-Algorithms.qmd:577,PASS,PASS,PASS,PASS,native semantic math
MATH-0820,chapters/11-Numerical-Algorithms.qmd:579,PASS,PASS,PASS,PASS,native semantic math
MATH-0821,chapters/11-Numerical-Algorithms.qmd:583,PASS,PASS,PASS,PASS,native semantic math
MATH-0822,chapters/11-Numerical-Algorithms.qmd:595,PASS,PASS,PASS,PASS,native semantic math
MATH-0823,chapters/11-Numerical-Algorithms.qmd:600,PASS,PASS,PASS,PASS,native semantic math
MATH-0824,chapters/11-Numerical-Algorithms.qmd:600,PASS,PASS,PASS,PASS,native semantic math
MATH-0825,chapters/11-Numerical-Algorithms.qmd:603,PASS,PASS,PASS,PASS,native semantic math
MATH-0826,chapters/11-Numerical-Algorithms.qmd:604,PASS,PASS,PASS,PASS,native semantic math
MATH-0827,chapters/11-Numerical-Algorithms.qmd:709,PASS,PASS,PASS,PASS,native semantic math
MATH-0828,chapters/11-Numerical-Algorithms.qmd:809,PASS,PASS,PASS,PASS,native semantic math
MATH-0829,chapters/11-Numerical-Algorithms.qmd:815,PASS,PASS,PASS,PASS,native semantic math
MATH-0830,chapters/11-Numerical-Algorithms.qmd:821,PASS,PASS,PASS,PASS,native semantic math
MATH-0831,chapters/11-Numerical-Algorithms.qmd:830,PASS,PASS,PASS,PASS,native semantic math
MATH-0832,chapters/11-Numerical-Algorithms.qmd:841,PASS,PASS,PASS,PASS,native semantic math
MATH-0833,chapters/11-Numerical-Algorithms.qmd:848,PASS,PASS,PASS,PASS,native semantic math
MATH-0834,chapters/11-Numerical-Algorithms.qmd:2430,PASS,PASS,PASS,PASS,native semantic math
MATH-0835,chapters/11-Numerical-Algorithms.qmd:2431,PASS,PASS,PASS,PASS,native semantic math
MATH-0836,chapters/11-Numerical-Algorithms.qmd:2457,PASS,PASS,PASS,PASS,native semantic math
MATH-0837,chapters/11-Numerical-Algorithms.qmd:2509,PASS,PASS,PASS,PASS,native semantic math
MATH-0838,chapters/12-Advanced-Data-Structures.qmd:13,PASS,PASS,PASS,PASS,native semantic math
MATH-0839,chapters/12-Advanced-Data-Structures.qmd:47,PASS,PASS,PASS,PASS,native semantic math
MATH-0840,chapters/12-Advanced-Data-Structures.qmd:48,PASS,PASS,PASS,PASS,native semantic math
MATH-0841,chapters/12-Advanced-Data-Structures.qmd:52,PASS,PASS,PASS,PASS,native semantic math
MATH-0842,chapters/12-Advanced-Data-Structures.qmd:52,PASS,PASS,PASS,PASS,native semantic math
MATH-0843,chapters/12-Advanced-Data-Structures.qmd:54,PASS,PASS,PASS,PASS,native semantic math
MATH-0844,chapters/12-Advanced-Data-Structures.qmd:65,PASS,PASS,PASS,PASS,native semantic math
MATH-0845,chapters/12-Advanced-Data-Structures.qmd:65,PASS,PASS,PASS,PASS,native semantic math
MATH-0846,chapters/12-Advanced-Data-Structures.qmd:65,PASS,PASS,PASS,PASS,native semantic math
MATH-0847,chapters/12-Advanced-Data-Structures.qmd:67,PASS,PASS,PASS,PASS,native semantic math
MATH-0848,chapters/12-Advanced-Data-Structures.qmd:271,PASS,PASS,PASS,PASS,native semantic math
MATH-0849,chapters/12-Advanced-Data-Structures.qmd:271,PASS,PASS,PASS,PASS,short inline/text notation visually verified
MATH-0850,chapters/12-Advanced-Data-Structures.qmd:273,PASS,PASS,PASS,PASS,native semantic math
MATH-0851,chapters/12-Advanced-Data-Structures.qmd:273,PASS,PASS,PASS,PASS,short inline/text notation visually verified
MATH-0852,chapters/12-Advanced-Data-Structures.qmd:516,PASS,PASS,PASS,PASS,native semantic math
MATH-0853,chapters/12-Advanced-Data-Structures.qmd:537,PASS,PASS,PASS,PASS,native semantic math
MATH-0854,chapters/12-Advanced-Data-Structures.qmd:539,PASS,PASS,PASS,PASS,native semantic math
MATH-0855,chapters/12-Advanced-Data-Structures.qmd:544,PASS,PASS,PASS,PASS,native semantic math
MATH-0856,chapters/12-Advanced-Data-Structures.qmd:544,PASS,PASS,PASS,PASS,native semantic math
MATH-0857,chapters/12-Advanced-Data-Structures.qmd:544,PASS,PASS,PASS,PASS,native semantic math
MATH-0858,chapters/12-Advanced-Data-Structures.qmd:991,PASS,PASS,PASS,PASS,native semantic math
MATH-0859,chapters/12-Advanced-Data-Structures.qmd:991,PASS,PASS,PASS,PASS,short inline/text notation visually verified
MATH-0860,chapters/12-Advanced-Data-Structures.qmd:993,PASS,PASS,PASS,PASS,native semantic math
MATH-0861,chapters/12-Advanced-Data-Structures.qmd:993,PASS,PASS,PASS,PASS,native semantic math
MATH-0862,chapters/12-Advanced-Data-Structures.qmd:993,PASS,PASS,PASS,PASS,short inline/text notation visually verified
MATH-0863,chapters/12-Advanced-Data-Structures.qmd:1426,PASS,PASS,PASS,PASS,native semantic math
MATH-0864,chapters/12-Advanced-Data-Structures.qmd:1426,PASS,PASS,PASS,PASS,short inline/text notation visually verified
MATH-0865,chapters/12-Advanced-Data-Structures.qmd:1428,PASS,PASS,PASS,PASS,native semantic math
MATH-0866,chapters/12-Advanced-Data-Structures.qmd:1608,PASS,PASS,PASS,PASS,native semantic math
MATH-0867,chapters/12-Advanced-Data-Structures.qmd:1861,PASS,PASS,PASS,PASS,short inline/text notation visually verified
MATH-0868,chapters/12-Advanced-Data-Structures.qmd:2458,PASS,PASS,PASS,PASS,native semantic math
MATH-0869,chapters/12-Advanced-Data-Structures.qmd:2460,PASS,PASS,PASS,PASS,native semantic math
MATH-0870,chapters/12-Advanced-Data-Structures.qmd:2461,PASS,PASS,PASS,PASS,native semantic math
MATH-0871,chapters/12-Advanced-Data-Structures.qmd:2461,PASS,PASS,PASS,PASS,native semantic math
MATH-0872,chapters/12-Advanced-Data-Structures.qmd:2462,PASS,PASS,PASS,PASS,short inline/text notation visually verified
MATH-0873,chapters/12-Advanced-Data-Structures.qmd:2488,PASS,PASS,PASS,PASS,native semantic math
MATH-0874,chapters/12-Advanced-Data-Structures.qmd:2488,PASS,PASS,PASS,PASS,native semantic math
MATH-0875,chapters/12-Advanced-Data-Structures.qmd:2498,PASS,PASS,PASS,PASS,native semantic math
MATH-0876,chapters/12-Advanced-Data-Structures.qmd:2504,PASS,PASS,PASS,PASS,native semantic math
MATH-0877,chapters/12-Advanced-Data-Structures.qmd:2514,PASS,PASS,PASS,PASS,native semantic math
MATH-0878,chapters/13-Research-Industry-Applications.qmd:23,PASS,PASS,PASS,PASS,native semantic math
MATH-0879,chapters/13-Research-Industry-Applications.qmd:116,PASS,PASS,PASS,PASS,native semantic math
MATH-0880,chapters/13-Research-Industry-Applications.qmd:121,PASS,PASS,PASS,PASS,native semantic math
MATH-0881,chapters/13-Research-Industry-Applications.qmd:122,PASS,PASS,PASS,PASS,native semantic math
MATH-0882,chapters/13-Research-Industry-Applications.qmd:142,PASS,PASS,PASS,PASS,short inline/text notation visually verified
MATH-0883,chapters/13-Research-Industry-Applications.qmd:150,PASS,PASS,PASS,PASS,native semantic math
MATH-0884,chapters/13-Research-Industry-Applications.qmd:156,PASS,PASS,PASS,PASS,short inline/text notation visually verified
MATH-0885,chapters/13-Research-Industry-Applications.qmd:157,PASS,PASS,PASS,PASS,short inline/text notation visually verified
MATH-0886,chapters/13-Research-Industry-Applications.qmd:176,PASS,PASS,PASS,PASS,native semantic math
MATH-0887,chapters/13-Research-Industry-Applications.qmd:176,PASS,PASS,PASS,PASS,short inline/text notation visually verified
MATH-0888,chapters/13-Research-Industry-Applications.qmd:191,PASS,PASS,PASS,PASS,short inline/text notation visually verified
MATH-0889,chapters/13-Research-Industry-Applications.qmd:201,PASS,PASS,PASS,PASS,native semantic math
MATH-0890,chapters/13-Research-Industry-Applications.qmd:207,PASS,PASS,PASS,PASS,native semantic math
MATH-0891,chapters/13-Research-Industry-Applications.qmd:209,PASS,PASS,PASS,PASS,native semantic math
MATH-0892,chapters/13-Research-Industry-Applications.qmd:212,PASS,PASS,PASS,PASS,short inline/text notation visually verified
MATH-0893,chapters/13-Research-Industry-Applications.qmd:277,PASS,PASS,PASS,PASS,short inline/text notation visually verified
MATH-0894,chapters/13-Research-Industry-Applications.qmd:299,PASS,PASS,PASS,PASS,native semantic math
MATH-0895,chapters/13-Research-Industry-Applications.qmd:301,PASS,PASS,PASS,PASS,native semantic math
MATH-0896,chapters/13-Research-Industry-Applications.qmd:306,PASS,PASS,PASS,PASS,native semantic math
MATH-0897,chapters/13-Research-Industry-Applications.qmd:306,PASS,PASS,PASS,PASS,native semantic math
MATH-0898,chapters/13-Research-Industry-Applications.qmd:309,PASS,PASS,PASS,PASS,native semantic math
MATH-0899,chapters/13-Research-Industry-Applications.qmd:314,PASS,PASS,PASS,PASS,native semantic math
MATH-0900,chapters/13-Research-Industry-Applications.qmd:314,PASS,PASS,PASS,PASS,native semantic math
MATH-0901,chapters/13-Research-Industry-Applications.qmd:320,PASS,PASS,PASS,PASS,short inline/text notation visually verified
MATH-0902,chapters/13-Research-Industry-Applications.qmd:322,PASS,PASS,PASS,PASS,short inline/text notation visually verified
MATH-0903,chapters/13-Research-Industry-Applications.qmd:324,PASS,PASS,PASS,PASS,short inline/text notation visually verified
MATH-0904,chapters/13-Research-Industry-Applications.qmd:352,PASS,PASS,PASS,PASS,short inline/text notation visually verified
MATH-0905,chapters/13-Research-Industry-Applications.qmd:356,PASS,PASS,PASS,PASS,short inline/text notation visually verified
MATH-0906,chapters/13-Research-Industry-Applications.qmd:357,PASS,PASS,PASS,PASS,short inline/text notation visually verified
MATH-0907,chapters/13-Research-Industry-Applications.qmd:361,PASS,PASS,PASS,PASS,short inline/text notation visually verified
MATH-0908,chapters/13-Research-Industry-Applications.qmd:362,PASS,PASS,PASS,PASS,short inline/text notation visually verified
MATH-0909,chapters/13-Research-Industry-Applications.qmd:366,PASS,PASS,PASS,PASS,short inline/text notation visually verified
MATH-0910,chapters/13-Research-Industry-Applications.qmd:367,PASS,PASS,PASS,PASS,short inline/text notation visually verified
MATH-0911,chapters/13-Research-Industry-Applications.qmd:397,PASS,PASS,PASS,PASS,short inline/text notation visually verified
MATH-0912,chapters/13-Research-Industry-Applications.qmd:417,PASS,PASS,PASS,PASS,native semantic math
MATH-0913,chapters/13-Research-Industry-Applications.qmd:417,PASS,PASS,PASS,PASS,native semantic math
MATH-0914,chapters/13-Research-Industry-Applications.qmd:417,PASS,PASS,PASS,PASS,native semantic math
MATH-0915,chapters/13-Research-Industry-Applications.qmd:419,PASS,PASS,PASS,PASS,native semantic math
MATH-0916,chapters/13-Research-Industry-Applications.qmd:422,PASS,PASS,PASS,PASS,native semantic math
MATH-0917,chapters/13-Research-Industry-Applications.qmd:434,PASS,PASS,PASS,PASS,native semantic math
MATH-0918,chapters/13-Research-Industry-Applications.qmd:445,PASS,PASS,PASS,PASS,native semantic math
MATH-0919,chapters/13-Research-Industry-Applications.qmd:459,PASS,PASS,PASS,PASS,native semantic math
MATH-0920,chapters/13-Research-Industry-Applications.qmd:459,PASS,PASS,PASS,PASS,short inline/text notation visually verified
MATH-0921,chapters/13-Research-Industry-Applications.qmd:467,PASS,PASS,PASS,PASS,native semantic math
MATH-0922,chapters/13-Research-Industry-Applications.qmd:467,PASS,PASS,PASS,PASS,native semantic math
MATH-0923,chapters/13-Research-Industry-Applications.qmd:472,PASS,PASS,PASS,PASS,native semantic math
MATH-0924,chapters/13-Research-Industry-Applications.qmd:472,PASS,PASS,PASS,PASS,native semantic math
MATH-0925,chapters/13-Research-Industry-Applications.qmd:474,PASS,PASS,PASS,PASS,native semantic math
MATH-0926,chapters/13-Research-Industry-Applications.qmd:488,PASS,PASS,PASS,PASS,native semantic math
MATH-0927,chapters/13-Research-Industry-Applications.qmd:496,PASS,PASS,PASS,PASS,native semantic math
MATH-0928,chapters/13-Research-Industry-Applications.qmd:507,PASS,PASS,PASS,PASS,native semantic math
MATH-0929,chapters/13-Research-Industry-Applications.qmd:531,PASS,PASS,PASS,PASS,native semantic math
MATH-0930,chapters/13-Research-Industry-Applications.qmd:535,PASS,PASS,PASS,PASS,native semantic math
MATH-0931,chapters/13-Research-Industry-Applications.qmd:535,PASS,PASS,PASS,PASS,native semantic math
MATH-0932,chapters/13-Research-Industry-Applications.qmd:535,PASS,PASS,PASS,PASS,native semantic math
MATH-0933,chapters/13-Research-Industry-Applications.qmd:535,PASS,PASS,PASS,PASS,native semantic math
MATH-0934,chapters/13-Research-Industry-Applications.qmd:538,PASS,PASS,PASS,PASS,native semantic math
MATH-0935,chapters/13-Research-Industry-Applications.qmd:543,PASS,PASS,PASS,PASS,native semantic math
MATH-0936,chapters/13-Research-Industry-Applications.qmd:548,PASS,PASS,PASS,PASS,native semantic math
MATH-0937,chapters/13-Research-Industry-Applications.qmd:552,PASS,PASS,PASS,PASS,native semantic math
MATH-0938,chapters/13-Research-Industry-Applications.qmd:552,PASS,PASS,PASS,PASS,native semantic math
MATH-0939,chapters/13-Research-Industry-Applications.qmd:552,PASS,PASS,PASS,PASS,short inline/text notation visually verified
MATH-0940,chapters/13-Research-Industry-Applications.qmd:556,PASS,PASS,PASS,PASS,native semantic math
MATH-0941,chapters/13-Research-Industry-Applications.qmd:564,PASS,PASS,PASS,PASS,native semantic math
MATH-0942,chapters/13-Research-Industry-Applications.qmd:615,PASS,PASS,PASS,PASS,short inline/text notation visually verified
MATH-0943,chapters/13-Research-Industry-Applications.qmd:621,PASS,PASS,PASS,PASS,short inline/text notation visually verified
MATH-0944,chapters/13-Research-Industry-Applications.qmd:628,PASS,PASS,PASS,PASS,native semantic math
MATH-0945,chapters/13-Research-Industry-Applications.qmd:628,PASS,PASS,PASS,PASS,native semantic math
MATH-0946,chapters/13-Research-Industry-Applications.qmd:631,PASS,PASS,PASS,PASS,native semantic math
MATH-0947,chapters/13-Research-Industry-Applications.qmd:654,PASS,PASS,PASS,PASS,native semantic math
MATH-0948,chapters/13-Research-Industry-Applications.qmd:654,PASS,PASS,PASS,PASS,native semantic math
MATH-0949,chapters/13-Research-Industry-Applications.qmd:656,PASS,PASS,PASS,PASS,native semantic math
MATH-0950,chapters/13-Research-Industry-Applications.qmd:656,PASS,PASS,PASS,PASS,native semantic math
MATH-0951,chapters/13-Research-Industry-Applications.qmd:656,PASS,PASS,PASS,PASS,native semantic math
MATH-0952,chapters/13-Research-Industry-Applications.qmd:659,PASS,PASS,PASS,PASS,native semantic math
MATH-0953,chapters/13-Research-Industry-Applications.qmd:663,PASS,PASS,PASS,PASS,native semantic math
MATH-0954,chapters/13-Research-Industry-Applications.qmd:663,PASS,PASS,PASS,PASS,short inline/text notation visually verified
MATH-0955,chapters/13-Research-Industry-Applications.qmd:672,PASS,PASS,PASS,PASS,short inline/text notation visually verified
MATH-0956,chapters/13-Research-Industry-Applications.qmd:683,PASS,PASS,PASS,PASS,short inline/text notation visually verified
MATH-0957,chapters/13-Research-Industry-Applications.qmd:689,PASS,PASS,PASS,PASS,short inline/text notation visually verified
MATH-0958,chapters/13-Research-Industry-Applications.qmd:692,PASS,PASS,PASS,PASS,native semantic math
MATH-0959,chapters/13-Research-Industry-Applications.qmd:697,PASS,PASS,PASS,PASS,native semantic math
MATH-0960,chapters/13-Research-Industry-Applications.qmd:701,PASS,PASS,PASS,PASS,native semantic math
MATH-0961,chapters/13-Research-Industry-Applications.qmd:717,PASS,PASS,PASS,PASS,short inline/text notation visually verified
MATH-0962,chapters/13-Research-Industry-Applications.qmd:720,PASS,PASS,PASS,PASS,native semantic math
MATH-0963,chapters/13-Research-Industry-Applications.qmd:725,PASS,PASS,PASS,PASS,native semantic math
MATH-0964,chapters/13-Research-Industry-Applications.qmd:730,PASS,PASS,PASS,PASS,native semantic math
MATH-0965,chapters/13-Research-Industry-Applications.qmd:730,PASS,PASS,PASS,PASS,native semantic math
MATH-0966,chapters/13-Research-Industry-Applications.qmd:741,PASS,PASS,PASS,PASS,native semantic math
MATH-0967,chapters/13-Research-Industry-Applications.qmd:748,PASS,PASS,PASS,PASS,native semantic math
MATH-0968,chapters/13-Research-Industry-Applications.qmd:748,PASS,PASS,PASS,PASS,native semantic math
MATH-0969,chapters/13-Research-Industry-Applications.qmd:748,PASS,PASS,PASS,PASS,native semantic math
MATH-0970,chapters/13-Research-Industry-Applications.qmd:815,PASS,PASS,PASS,PASS,short inline/text notation visually verified
MATH-0971,chapters/13-Research-Industry-Applications.qmd:914,PASS,PASS,PASS,PASS,native semantic math
MATH-0972,chapters/13-Research-Industry-Applications.qmd:914,PASS,PASS,PASS,PASS,short inline/text notation visually verified
MATH-0973,chapters/13-Research-Industry-Applications.qmd:930,PASS,PASS,PASS,PASS,short inline/text notation visually verified
MATH-0974,chapters/13-Research-Industry-Applications.qmd:931,PASS,PASS,PASS,PASS,short inline/text notation visually verified
MATH-0975,chapters/13-Research-Industry-Applications.qmd:932,PASS,PASS,PASS,PASS,native semantic math
MATH-0976,chapters/13-Research-Industry-Applications.qmd:932,PASS,PASS,PASS,PASS,short inline/text notation visually verified
MATH-0977,chapters/13-Research-Industry-Applications.qmd:945,PASS,PASS,PASS,PASS,native semantic math
MATH-0978,chapters/13-Research-Industry-Applications.qmd:945,PASS,PASS,PASS,PASS,short inline/text notation visually verified
MATH-0979,chapters/13-Research-Industry-Applications.qmd:961,PASS,PASS,PASS,PASS,short inline/text notation visually verified
MATH-0980,chapters/13-Research-Industry-Applications.qmd:963,PASS,PASS,PASS,PASS,short inline/text notation visually verified
MATH-0981,chapters/13-Research-Industry-Applications.qmd:992,PASS,PASS,PASS,PASS,short inline/text notation visually verified
MATH-0982,chapters/13-Research-Industry-Applications.qmd:1088,PASS,PASS,PASS,PASS,native semantic math
MATH-0983,chapters/13-Research-Industry-Applications.qmd:1088,PASS,PASS,PASS,PASS,native semantic math
MATH-0984,chapters/13-Research-Industry-Applications.qmd:1088,PASS,PASS,PASS,PASS,native semantic math
MATH-0985,chapters/13-Research-Industry-Applications.qmd:1088,PASS,PASS,PASS,PASS,native semantic math
MATH-0986,chapters/13-Research-Industry-Applications.qmd:1088,PASS,PASS,PASS,PASS,native semantic math
MATH-0987,chapters/13-Research-Industry-Applications.qmd:1088,PASS,PASS,PASS,PASS,native semantic math
MATH-0988,chapters/13-Research-Industry-Applications.qmd:1090,PASS,PASS,PASS,PASS,native semantic math
MATH-0989,chapters/13-Research-Industry-Applications.qmd:1094,PASS,PASS,PASS,PASS,native semantic math
MATH-0990,chapters/13-Research-Industry-Applications.qmd:1094,PASS,PASS,PASS,PASS,native semantic math
MATH-0991,chapters/13-Research-Industry-Applications.qmd:1096,PASS,PASS,PASS,PASS,native semantic math
MATH-0992,chapters/13-Research-Industry-Applications.qmd:1098,PASS,PASS,PASS,PASS,native semantic math
MATH-0993,chapters/13-Research-Industry-Applications.qmd:1101,PASS,PASS,PASS,PASS,native semantic math
MATH-0994,chapters/13-Research-Industry-Applications.qmd:1105,PASS,PASS,PASS,PASS,native semantic math
MATH-0995,chapters/13-Research-Industry-Applications.qmd:1105,PASS,PASS,PASS,PASS,native semantic math
MATH-0996,chapters/13-Research-Industry-Applications.qmd:1136,PASS,PASS,PASS,PASS,short inline/text notation visually verified
MATH-0997,chapters/13-Research-Industry-Applications.qmd:1213,PASS,PASS,PASS,PASS,short inline/text notation visually verified
MATH-0998,chapters/13-Research-Industry-Applications.qmd:1244,PASS,PASS,PASS,PASS,short inline/text notation visually verified
MATH-0999,chapters/13-Research-Industry-Applications.qmd:1302,PASS,PASS,PASS,PASS,short inline/text notation visually verified
MATH-1000,chapters/13-Research-Industry-Applications.qmd:1349,PASS,PASS,PASS,PASS,short inline/text notation visually verified
MATH-1001,chapters/13-Research-Industry-Applications.qmd:1422,PASS,PASS,PASS,PASS,short inline/text notation visually verified
MATH-1002,chapters/13-Research-Industry-Applications.qmd:1765,PASS,PASS,PASS,PASS,short inline/text notation visually verified
MATH-1003,chapters/14-Project-Development.qmd:512,PASS,PASS,PASS,PASS,native semantic math
MATH-1004,chapters/14-Project-Development.qmd:512,PASS,PASS,PASS,PASS,native semantic math
MATH-1005,chapters/14-Project-Development.qmd:512,PASS,PASS,PASS,PASS,short inline/text notation visually verified
MATH-1006,chapters/14-Project-Development.qmd:518,PASS,PASS,PASS,PASS,native semantic math
MATH-1007,chapters/14-Project-Development.qmd:518,PASS,PASS,PASS,PASS,native semantic math
MATH-1008,chapters/14-Project-Development.qmd:518,PASS,PASS,PASS,PASS,short inline/text notation visually verified
MATH-1009,chapters/14-Project-Development.qmd:706,PASS,PASS,PASS,PASS,native semantic math
MATH-1010,chapters/14-Project-Development.qmd:706,PASS,PASS,PASS,PASS,native semantic math
MATH-1011,chapters/14-Project-Development.qmd:888,PASS,PASS,PASS,PASS,short inline/text notation visually verified
MATH-1012,chapters/14-Project-Development.qmd:1140,PASS,PASS,PASS,PASS,short inline/text notation visually verified
MATH-1013,chapters/15-Final-Presentations.qmd:84,PASS,PASS,PASS,PASS,native semantic math
MATH-1014,chapters/15-Final-Presentations.qmd:740,PASS,PASS,PASS,PASS,short inline/text notation visually verified
MATH-1015,chapters/15-Final-Presentations.qmd:746,PASS,PASS,PASS,PASS,short inline/text notation visually verified
MATH-1016,chapters/15-Final-Presentations.qmd:752,PASS,PASS,PASS,PASS,short inline/text notation visually verified
MATH-1017,chapters/15-Final-Presentations.qmd:758,PASS,PASS,PASS,PASS,short inline/text notation visually verified
MATH-1018,chapters/15-Final-Presentations.qmd:764,PASS,PASS,PASS,PASS,short inline/text notation visually verified
