equation_id,chapter,section,source_file,source_line_or_anchor,content_type,current_representation,recommended_representation,inline_or_display,numbered,cross_referenced,variables_defined,assumptions_defined,render_pdf,render_html,render_epub,visual_status,notes
MATH-0766,10,The Naive Approach,chapters/10-String-Processing-Algorithms.qmd,84,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(m)
MATH-0767,10,Computing the Failure Function,chapters/10-String-Processing-Algorithms.qmd,214,ALGORITHM_FORMULA,technical_block,native_math,display,NO,UNKNOWN,PASS,PASS,PASS,PASS,PASS,PASS,"Initial: failure = [0, 0, 0, 0, 0, 0], length = 0, i = 1 i=1: pattern[1]='A' == pattern[0]='A' length = 1, failure[1] = 1 → failure = [0, 1, 0, 0, 0, 0] i=2: pattern[2]='B' != pattern[1]='A' length becomes 0 failure[2] = 0 → failure = [0, 1, 0, 0, 0, 0] i=3: pattern[3]='A' == pat"
MATH-0768,10,Computing the Failure Function,chapters/10-String-Processing-Algorithms.qmd,239,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(m)
MATH-0769,10,Complete KMP Example Trace,chapters/10-String-Processing-Algorithms.qmd,341,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n + m)
MATH-0770,10,The Hashing Idea,chapters/10-String-Processing-Algorithms.qmd,536,OTHER,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,2. Compute hash values for all substrings of text
MATH-0771,10,The Hashing Idea,chapters/10-String-Processing-Algorithms.qmd,541,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(1)
MATH-0772,10,Rolling Hash Function,chapters/10-String-Processing-Algorithms.qmd,545,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(1)
MATH-0773,10,Rolling Hash Function,chapters/10-String-Processing-Algorithms.qmd,549,ALGORITHM_FORMULA,technical_block,native_math,display,NO,UNKNOWN,PASS,PASS,PASS,PASS,PASS,PASS,"For string ""ABC"" with A=1, B=2, C=3, base d=10: hash(""ABC"") = 1×10² + 2×10¹ + 3×10⁰ = 123 For string ""BCD"" with B=2, C=3, D=4: hash(""BCD"") = 2×10² + 3×10¹ + 4×10⁰ = 234"
MATH-0774,10,Rolling Hash Function,chapters/10-String-Processing-Algorithms.qmd,558,ALGORITHM_FORMULA,technical_block,native_math,display,NO,UNKNOWN,PASS,PASS,PASS,PASS,PASS,PASS,"If we know hash(""ABC"") = 123, we can compute hash(""BCD""): 1. Subtract contribution of 'A': 123 - 1×10² = 23 2. Shift left (multiply by base): 23 × 10 = 230 3. Add new character 'D': 230 + 4 = 234"
MATH-0775,10,Rolling Hash Function,chapters/10-String-Processing-Algorithms.qmd,568,ALGORITHM_FORMULA,native_math,native_math,display,NO,UNKNOWN,PASS,PASS,PASS,PASS,PASS,PASS,H(s_{1:m})=\left(H(s_{0:m-1})-s_0d^{m-1}\right)d+s_m.
MATH-0776,10,Dealing with Large Numbers,chapters/10-String-Processing-Algorithms.qmd,576,SUMMATION,native_math,native_math,display,YES,UNKNOWN,PASS,PASS,PASS,PASS,PASS,PASS,H(s)=\left(\sum_{i=0}^{m-1}s_i d^{m-1-i}\right)\bmod q. $$ {#eq-rabin-karp-hash}
MATH-0777,10,Dealing with Large Numbers,chapters/10-String-Processing-Algorithms.qmd,580,OTHER,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,d
MATH-0778,10,Dealing with Large Numbers,chapters/10-String-Processing-Algorithms.qmd,580,OTHER,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,m
MATH-0779,10,Dealing with Large Numbers,chapters/10-String-Processing-Algorithms.qmd,580,OTHER,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,q
MATH-0780,10,When to Use Rabin-Karp,chapters/10-String-Processing-Algorithms.qmd,830,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(nm)
MATH-0781,10,The Suffix Array,chapters/10-String-Processing-Algorithms.qmd,867,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(m log n)
MATH-0782,10,Building a Suffix Array (Naive),chapters/10-String-Processing-Algorithms.qmd,896,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n)
MATH-0783,10,Building a Suffix Array (Naive),chapters/10-String-Processing-Algorithms.qmd,896,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n^2 log n)
MATH-0784,10,Building a Suffix Array Efficiently,chapters/10-String-Processing-Algorithms.qmd,900,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n log n)
MATH-0785,10,Building a Suffix Array Efficiently,chapters/10-String-Processing-Algorithms.qmd,900,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n)
MATH-0786,10,What's a Suffix Tree?,chapters/10-String-Processing-Algorithms.qmd,1192,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n)
MATH-0787,10,What's a Suffix Tree?,chapters/10-String-Processing-Algorithms.qmd,1193,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(m)
MATH-0788,10,When to Use Suffix Trees vs Arrays,chapters/10-String-Processing-Algorithms.qmd,1212,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(m)
MATH-0789,10,When to Use Suffix Trees vs Arrays,chapters/10-String-Processing-Algorithms.qmd,1214,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n)
MATH-0790,10,When to Use Suffix Trees vs Arrays,chapters/10-String-Processing-Algorithms.qmd,1221,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(m log n)
MATH-0791,10,Summary and Key Takeaways,chapters/10-String-Processing-Algorithms.qmd,2003,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(nm)
MATH-0792,10,Summary and Key Takeaways,chapters/10-String-Processing-Algorithms.qmd,2004,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n+m)
MATH-0793,10,Summary and Key Takeaways,chapters/10-String-Processing-Algorithms.qmd,2005,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n+m)
MATH-0794,10,Summary and Key Takeaways,chapters/10-String-Processing-Algorithms.qmd,2006,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n log n)
MATH-0795,10,Summary and Key Takeaways,chapters/10-String-Processing-Algorithms.qmd,2006,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(m log n)
MATH-0796,10,Implementation Challenges,chapters/10-String-Processing-Algorithms.qmd,2045,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n + m + z)
MATH-0797,10,Advanced Topics,chapters/10-String-Processing-Algorithms.qmd,2064,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(1)
MATH-0798,10,Research Extensions,chapters/10-String-Processing-Algorithms.qmd,2070,INEQUALITY,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,13. **Approximate Matching**: Implement an algorithm for finding patterns with edit distance ≤ k.
MATH-0799,11,Introduction: The Algorithm That Changed Everything,chapters/11-Numerical-Algorithms.qmd,22,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n log n)
MATH-0800,11,Introduction: The Algorithm That Changed Everything,chapters/11-Numerical-Algorithms.qmd,22,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n^2)
MATH-0801,11,The Mathematical Foundation,chapters/11-Numerical-Algorithms.qmd,62,OTHER,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,N
MATH-0802,11,The Mathematical Foundation,chapters/11-Numerical-Algorithms.qmd,62,OTHER,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,"x_0,x_1,\ldots,x_{N-1}"
MATH-0803,11,The Mathematical Foundation,chapters/11-Numerical-Algorithms.qmd,64,SUMMATION,native_math,native_math,display,YES,UNKNOWN,PASS,PASS,PASS,PASS,PASS,PASS,"X_k=\sum_{n=0}^{N-1}x_n e^{-2\pi i kn/N}, \qquad k=0,1,\ldots,N-1. $$ {#eq-discrete-fourier-transform}"
MATH-0804,11,The Mathematical Foundation,chapters/11-Numerical-Algorithms.qmd,69,OTHER,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,X_k
MATH-0805,11,The Mathematical Foundation,chapters/11-Numerical-Algorithms.qmd,69,OTHER,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,k
MATH-0806,11,The Mathematical Foundation,chapters/11-Numerical-Algorithms.qmd,69,OTHER,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,x_n
MATH-0807,11,The Mathematical Foundation,chapters/11-Numerical-Algorithms.qmd,69,OTHER,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,n
MATH-0808,11,The Mathematical Foundation,chapters/11-Numerical-Algorithms.qmd,69,NUMERICAL_FORMULA,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,e^{-2\pi i kn/N}
MATH-0809,11,The Mathematical Foundation,chapters/11-Numerical-Algorithms.qmd,73,NUMERICAL_FORMULA,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,e^{i\theta}=\cos\theta+i\sin\theta
MATH-0810,11,The Mathematical Foundation,chapters/11-Numerical-Algorithms.qmd,73,OTHER,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,k
MATH-0811,11,The Naive DFT: $O(N^2)$,chapters/11-Numerical-Algorithms.qmd,75,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(N^2)
MATH-0812,11,The Recursive Algorithm,chapters/11-Numerical-Algorithms.qmd,136,ASYMPTOTIC_BOUND,native_math,native_math,display,NO,UNKNOWN,PASS,PASS,PASS,PASS,PASS,PASS,T(N)=2T\!\left(\frac N2\right)+O(N)=O(N\log N)
MATH-0813,11,The Recursive Algorithm,chapters/11-Numerical-Algorithms.qmd,143,APPROXIMATION_RATIO,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,"- Naive: 1,000,000² = 1,000,000,000,000 operations"
MATH-0814,11,The Recursive Algorithm,chapters/11-Numerical-Algorithms.qmd,144,APPROXIMATION_RATIO,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,"- FFT: 1,000,000 × log₂(1,000,000) ≈ 20,000,000 operations"
MATH-0815,11,Iterative FFT (Cooley-Tukey),chapters/11-Numerical-Algorithms.qmd,231,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(N log N)
MATH-0816,11,Iterative FFT (Cooley-Tukey),chapters/11-Numerical-Algorithms.qmd,231,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(N)
MATH-0817,11,The Problem,chapters/11-Numerical-Algorithms.qmd,550,SUMMATION,native_math,native_math,display,NO,UNKNOWN,PASS,PASS,PASS,PASS,PASS,PASS,"A(x)=\sum_{i=0}^{n}a_i x^i, \qquad B(x)=\sum_{j=0}^{m}b_j x^j."
MATH-0818,11,The Problem,chapters/11-Numerical-Algorithms.qmd,577,ALGORITHM_FORMULA,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,A(x)=1+2x+3x^2
MATH-0819,11,The Problem,chapters/11-Numerical-Algorithms.qmd,577,ALGORITHM_FORMULA,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,B(x)=4+5x+6x^2
MATH-0820,11,The Problem,chapters/11-Numerical-Algorithms.qmd,579,ALGORITHM_FORMULA,native_math,native_math,display,NO,UNKNOWN,PASS,PASS,PASS,PASS,PASS,PASS,C(x)=A(x)B(x)=4+13x+28x^2+27x^3+18x^4.
MATH-0821,11,The Problem,chapters/11-Numerical-Algorithms.qmd,583,OTHER,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,"[4,13,28,27,18]"
MATH-0822,11,The FFT Trick,chapters/11-Numerical-Algorithms.qmd,595,NUMERICAL_FORMULA,native_math,native_math,display,YES,UNKNOWN,PASS,PASS,PASS,PASS,PASS,PASS,"\operatorname{FFT}(A*B) =\operatorname{FFT}(A)\odot\operatorname{FFT}(B), $$ {#eq-convolution-theorem}"
MATH-0823,11,The FFT Trick,chapters/11-Numerical-Algorithms.qmd,600,ALGORITHM_FORMULA,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,*
MATH-0824,11,The FFT Trick,chapters/11-Numerical-Algorithms.qmd,600,OTHER,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,\odot
MATH-0825,11,The FFT Trick,chapters/11-Numerical-Algorithms.qmd,603,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n^2)
MATH-0826,11,The FFT Trick,chapters/11-Numerical-Algorithms.qmd,604,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n log n)
MATH-0827,11,Application: Big Integer Multiplication,chapters/11-Numerical-Algorithms.qmd,709,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n log n)
MATH-0828,11,Matrix Multiplication: The Naive Way,chapters/11-Numerical-Algorithms.qmd,809,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n^3)
MATH-0829,11,Strassen's Algorithm: $O(n^2.807)$,chapters/11-Numerical-Algorithms.qmd,815,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n^2.807)
MATH-0830,11,Strassen's Algorithm: $O(n^2.807)$,chapters/11-Numerical-Algorithms.qmd,821,MATRIX,native_math,native_math,display,NO,UNKNOWN,PASS,PASS,PASS,PASS,PASS,PASS,\begin{bmatrix}a&b\\c&d\end{bmatrix} \begin{bmatrix}e&f\\g&h\end{bmatrix} = \begin{bmatrix}ae+bg&af+bh\\ce+dg&cf+dh\end{bmatrix}.
MATH-0831,11,Strassen's Algorithm: $O(n^2.807)$,chapters/11-Numerical-Algorithms.qmd,830,ALGORITHM_FORMULA,native_math,native_math,display,NO,UNKNOWN,PASS,PASS,PASS,PASS,PASS,PASS,"\begin{aligned} M_1&=(a+d)(e+h), & M_2&=(c+d)e,\\ M_3&=a(f-h), & M_4&=d(g-e),\\ M_5&=(a+b)h, & M_6&=(c-a)(e+f),\\ M_7&=(b-d)(g+h), \end{aligned}"
MATH-0832,11,Strassen's Algorithm: $O(n^2.807)$,chapters/11-Numerical-Algorithms.qmd,841,ALGORITHM_FORMULA,native_math,native_math,display,NO,UNKNOWN,PASS,PASS,PASS,PASS,PASS,PASS,"\begin{aligned} C_{11}&=M_1+M_4-M_5+M_7, & C_{12}&=M_3+M_5,\\ C_{21}&=M_2+M_4, & C_{22}&=M_1-M_2+M_3+M_6. \end{aligned}"
MATH-0833,11,Strassen's Algorithm: $O(n^2.807)$,chapters/11-Numerical-Algorithms.qmd,848,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n^{\log_2 7})\approx O(n^{2.807})
MATH-0834,11,Summary and Key Takeaways,chapters/11-Numerical-Algorithms.qmd,2430,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n log n)
MATH-0835,11,Summary and Key Takeaways,chapters/11-Numerical-Algorithms.qmd,2431,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n log n)
MATH-0836,11,Conceptual Understanding,chapters/11-Numerical-Algorithms.qmd,2457,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n log n)
MATH-0837,11,Further Reading,chapters/11-Numerical-Algorithms.qmd,2509,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(log n)
MATH-0838,12,Introduction: Beyond the Basics,chapters/12-Advanced-Data-Structures.qmd,13,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(log n)
MATH-0839,12,The Problem,chapters/12-Advanced-Data-Structures.qmd,47,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n)
MATH-0840,12,The Problem,chapters/12-Advanced-Data-Structures.qmd,48,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(1)
MATH-0841,12,The Problem,chapters/12-Advanced-Data-Structures.qmd,52,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(1)
MATH-0842,12,The Problem,chapters/12-Advanced-Data-Structures.qmd,52,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n)
MATH-0843,12,The Problem,chapters/12-Advanced-Data-Structures.qmd,54,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(log n)
MATH-0844,12,The Segment Tree Idea,chapters/12-Advanced-Data-Structures.qmd,65,OTHER,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,"[L,R]"
MATH-0845,12,The Segment Tree Idea,chapters/12-Advanced-Data-Structures.qmd,65,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(\log n)
MATH-0846,12,The Segment Tree Idea,chapters/12-Advanced-Data-Structures.qmd,65,OTHER,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,\circ
MATH-0847,12,The Segment Tree Idea,chapters/12-Advanced-Data-Structures.qmd,67,ALGORITHM_FORMULA,native_math,native_math,display,NO,UNKNOWN,PASS,PASS,PASS,PASS,PASS,PASS,"A_L\circ A_{L+1}\circ\cdots\circ A_R,"
MATH-0848,12,Lazy Propagation: Range Updates,chapters/12-Advanced-Data-Structures.qmd,271,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n log n)
MATH-0849,12,Lazy Propagation: Range Updates,chapters/12-Advanced-Data-Structures.qmd,271,OTHER,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,Naive approach: Update each element individually →
MATH-0850,12,Lazy Propagation: Range Updates,chapters/12-Advanced-Data-Structures.qmd,273,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(log n)
MATH-0851,12,Lazy Propagation: Range Updates,chapters/12-Advanced-Data-Structures.qmd,273,ALGORITHM_FORMULA,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,**Lazy propagation**: Defer updates until necessary → !
MATH-0852,12,The Inspiration,chapters/12-Advanced-Data-Structures.qmd,516,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(log n)
MATH-0853,12,The Brilliant Idea,chapters/12-Advanced-Data-Structures.qmd,537,ALGORITHM_FORMULA,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,\operatorname{lowbit}(i)=i\mathbin{\&}(-i)
MATH-0854,12,The Brilliant Idea,chapters/12-Advanced-Data-Structures.qmd,539,SUMMATION,native_math,native_math,display,YES,UNKNOWN,PASS,PASS,PASS,PASS,PASS,PASS,\operatorname{BIT}[i] =\sum_{j=i-\operatorname{lowbit}(i)+1}^{i}A[j]. $$ {#eq-fenwick-invariant}
MATH-0855,12,The Brilliant Idea,chapters/12-Advanced-Data-Structures.qmd,544,ALGORITHM_FORMULA,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,\operatorname{lowbit}(i)=2^k
MATH-0856,12,The Brilliant Idea,chapters/12-Advanced-Data-Structures.qmd,544,OTHER,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,i
MATH-0857,12,The Brilliant Idea,chapters/12-Advanced-Data-Structures.qmd,544,OTHER,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,k
MATH-0858,12,The Problem,chapters/12-Advanced-Data-Structures.qmd,991,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n)
MATH-0859,12,The Problem,chapters/12-Advanced-Data-Structures.qmd,991,ALGORITHM_FORMULA,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,**Naive approach**: Copy entire data structure for each version → space per version!
MATH-0860,12,The Problem,chapters/12-Advanced-Data-Structures.qmd,993,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(1)
MATH-0861,12,The Problem,chapters/12-Advanced-Data-Structures.qmd,993,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(log n)
MATH-0862,12,The Problem,chapters/12-Advanced-Data-Structures.qmd,993,ALGORITHM_FORMULA,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,**Persistent data structures**: Share common parts between versions → or space per version!
MATH-0863,12,The Problem,chapters/12-Advanced-Data-Structures.qmd,1426,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n)
MATH-0864,12,The Problem,chapters/12-Advanced-Data-Structures.qmd,1426,ALGORITHM_FORMULA,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,"**Naive**: Store array → 125 MB, but rank/select are slow ()"
MATH-0865,12,The Problem,chapters/12-Advanced-Data-Structures.qmd,1428,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(1)
MATH-0866,12,Wavelet Tree,chapters/12-Advanced-Data-Structures.qmd,1608,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(log σ)
MATH-0867,12,The Cache Problem,chapters/12-Advanced-Data-Structures.qmd,1861,ALGORITHM_FORMULA,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,**Traditional approach**: Tune algorithms for specific cache size → doesn't work across different machines!
MATH-0868,12,Summary and Key Takeaways,chapters/12-Advanced-Data-Structures.qmd,2458,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(log n)
MATH-0869,12,Summary and Key Takeaways,chapters/12-Advanced-Data-Structures.qmd,2460,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(log n)
MATH-0870,12,Summary and Key Takeaways,chapters/12-Advanced-Data-Structures.qmd,2461,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(1)
MATH-0871,12,Summary and Key Takeaways,chapters/12-Advanced-Data-Structures.qmd,2461,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(log σ)
MATH-0872,12,Summary and Key Takeaways,chapters/12-Advanced-Data-Structures.qmd,2462,ALGORITHM_FORMULA,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,5. **Cache-Oblivious**: Automatically efficient for all cache sizes
MATH-0873,12,Understanding,chapters/12-Advanced-Data-Structures.qmd,2488,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n)
MATH-0874,12,Understanding,chapters/12-Advanced-Data-Structures.qmd,2488,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(4n)
MATH-0875,12,Implementation,chapters/12-Advanced-Data-Structures.qmd,2498,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(1)
